date,type,src,dst,weight
2019-07-01,corr,CHL,MEX,0.8053311650258563
2019-07-01,corr,CHL,PAN,0.8536055096521258
2019-07-01,corr,CHL,PER,0.8490979865071456
2019-07-01,corr,CHL,SLV,0.6735186922306475
2019-07-01,corr,CHL,URY,0.8492731304051166
2019-07-01,corr,COL,DOM,0.8724786911634833
2019-07-01,corr,COL,ECU,0.6369206626313396
2019-07-01,corr,COL,MEX,0.8067180000792527
2019-07-01,corr,COL,PAN,0.8722126561272345
2019-07-01,corr,COL,PER,0.8961661782102954
2019-07-01,corr,COL,SLV,0.7359191344689291
2019-07-01,corr,COL,URY,0.8309577617957318
2019-07-01,corr,DOM,ECU,0.7411251006740224
2019-07-01,corr,DOM,MEX,0.8352663768770371
2019-07-01,corr,DOM,PAN,0.8856522963531606
2019-07-01,corr,DOM,PER,0.8367561154840778
2019-07-01,corr,DOM,SLV,0.7202614330874718
2019-07-01,corr,DOM,URY,0.9144020316554275
2019-07-01,corr,ECU,MEX,0.596024858753424
2019-07-01,corr,ECU,PAN,0.7450336745975962
2019-07-01,corr,ECU,PER,0.6672787275099843
2019-07-01,corr,ECU,SLV,0.6456826221270067
2019-07-01,corr,ECU,URY,0.8257345124881066
2019-07-01,corr,MEX,PAN,0.8434933883501143
2019-07-01,corr,MEX,PER,0.7519526100824632
2019-07-01,corr,MEX,SLV,0.5961204562205379
2019-07-01,corr,MEX,URY,0.7899375477825612
2019-07-01,corr,PAN,PER,0.9164045376547351
2019-07-01,corr,PAN,SLV,0.7629492585502747
2019-07-01,corr,PAN,URY,0.9086242609578428
2019-07-01,corr,PER,SLV,0.7608068258635993
2019-07-01,corr,PER,URY,0.8851374403672555
2019-07-01,corr,SLV,URY,0.7215076789304121
2019-07-01,partial,ARG,CHL,0.7640954523579983
2019-07-01,partial,ARG,COL,0.7110154990995199
2019-07-01,partial,ARG,DOM,0.8062001005012809
2019-07-01,partial,ARG,MEX,0.8093130813136278
2019-07-01,partial,ARG,PAN,0.8355859559723019
2019-07-01,partial,ARG,PER,0.7645428174337504
2019-07-01,partial,ARG,URY,0.813391582210201
2019-07-01,partial,CHL,COL,0.847655372455107
2019-07-01,partial,CHL,DOM,0.7360872751471049
2019-07-01,partial,CHL,ECU,0.7307248605985274
2019-07-01,partial,CHL,MEX,0.7439085018383035
2019-07-01,partial,CHL,PAN,0.8999649281120458
2019-07-01,partial,CHL,PER,0.9087159798759921
2019-07-01,partial,CHL,URY,0.8713464685525651
2019-07-01,partial,COL,DOM,0.7242743049870362
2019-07-01,partial,COL,ECU,0.7558158331418886
2019-07-01,partial,COL,MEX,0.7677908946964581
2019-07-01,partial,COL,PAN,0.8372700147281976
2019-07-01,partial,COL,PER,0.8710608815938824
2019-07-01,partial,COL,URY,0.7616031193464368
2019-07-01,partial,DOM,ECU,0.5175384878502094
2019-07-01,partial,DOM,MEX,0.7819947132354648
2019-07-01,partial,DOM,PAN,0.7281731249171358
2019-07-01,partial,DOM,PER,0.6720786363043948
2019-07-01,partial,DOM,URY,0.7615328713323064
2019-07-01,partial,ECU,MEX,0.5007781886699122
2019-07-01,partial,ECU,PAN,0.6849348475410751
2019-07-01,partial,ECU,PER,0.7575833289539393
2019-07-01,partial,ECU,URY,0.5907914903503079
2019-07-01,partial,MEX,PAN,0.801934335939357
2019-07-01,partial,MEX,PER,0.7133406183492627
2019-07-01,partial,MEX,URY,0.749637480984894
2019-07-01,partial,PAN,PER,0.9340654457404836
2019-07-01,partial,PAN,URY,0.9018443509011327
2019-07-01,partial,PER,URY,0.8913438957810821
2019-07-01,mst,ARG,BRA,0.7558236943426601
2019-07-01,mst,BRA,DOM,0.6804632693741902
2019-07-01,mst,CHL,DOM,0.9052174189451443
2019-07-01,mst,COL,PER,0.8961661782102954
2019-07-01,mst,DOM,URY,0.9144020316554275
2019-07-01,mst,ECU,URY,0.8257345124881066
2019-07-01,mst,MEX,PAN,0.8434933883501143
2019-07-01,mst,PAN,PER,0.9164045376547351
2019-07-01,mst,PAN,URY,0.9086242609578428
2019-07-01,mst,PAN,SLV,0.7629492585502747
2019-10-01,corr,ARG,BRA,0.40512006572763104
2019-10-01,corr,ARG,DOM,0.413186743469021
2019-10-01,corr,ARG,SLV,0.5559568352269372
2019-10-01,corr,BRA,CHL,0.6222228961801891
2019-10-01,corr,BRA,COL,0.5772716480862531
2019-10-01,corr,BRA,DOM,0.7013159309778699
2019-10-01,corr,BRA,ECU,0.6444108805948275
2019-10-01,corr,BRA,PAN,0.5462942606625928
2019-10-01,corr,BRA,PER,0.5957618018882486
2019-10-01,corr,BRA,SLV,0.6485981029569826
2019-10-01,corr,BRA,URY,0.5940834949035538
2019-10-01,corr,CHL,COL,0.880382713197303
2019-10-01,corr,CHL,DOM,0.9099703531169125
2019-10-01,corr,CHL,ECU,0.7051263021702414
2019-10-01,corr,CHL,MEX,0.7663730618505146
2019-10-01,corr,CHL,PAN,0.8578408742600241
2019-10-01,corr,CHL,PER,0.8930193129050356
2019-10-01,corr,CHL,SLV,0.7916555380790964
2019-10-01,corr,CHL,URY,0.8710594194462282
2019-10-01,corr,COL,DOM,0.8466498396143287
2019-10-01,corr,COL,ECU,0.6099525989024449
2019-10-01,corr,COL,MEX,0.7836451268869304
2019-10-01,corr,COL,PAN,0.8778006140987128
2019-10-01,corr,COL,PER,0.9059623537245792
2019-10-01,corr,COL,SLV,0.7278596568462289
2019-10-01,corr,COL,URY,0.8273269301651369
2019-10-01,corr,DOM,ECU,0.7333431164290467
2019-10-01,corr,DOM,MEX,0.78110133579511
2019-10-01,corr,DOM,PAN,0.82270374154314
2019-10-01,corr,DOM,PER,0.8665037498864255
2019-10-01,corr,DOM,SLV,0.8258554733308705
2019-10-01,corr,DOM,URY,0.9038593454549015
2019-10-01,corr,ECU,MEX,0.5827379670696212
2019-10-01,corr,ECU,PAN,0.6908239465647823
2019-10-01,corr,ECU,PER,0.6523841934414677
2019-10-01,corr,ECU,SLV,0.6727367072910053
2019-10-01,corr,ECU,URY,0.7928319394304915
2019-10-01,corr,MEX,PAN,0.7943746806329376
2019-10-01,corr,MEX,PER,0.7411157203437077
2019-10-01,corr,MEX,SLV,0.6587541380867581
2019-10-01,corr,MEX,URY,0.7463452150063966
2019-10-01,corr,PAN,PER,0.9532472202071313
2019-10-01,corr,PAN,SLV,0.706385275911053
2019-10-01,corr,PAN,URY,0.8940431033074303
2019-10-01,corr,PER,SLV,0.742081193825798
2019-10-01,corr,PER,URY,0.9099670977203582
2019-10-01,corr,SLV,URY,0.7373525284624877
2019-10-01,partial,ARG,BRA,0.8249899083922018
2019-10-01,partial,ARG,CHL,0.9558095167583424
2019-10-01,partial,ARG,COL,0.9659111943851311
2019-10-01,partial,ARG,DOM,0.9699651570937144
2019-10-01,partial,ARG,MEX,0.9381644315769643
2019-10-01,partial,ARG,PAN,0.9724135211978028
2019-10-01,partial,ARG,PER,0.9640299650567457
2019-10-01,partial,ARG,SLV,0.800438365756707
2019-10-01,partial,ARG,URY,0.9743981187322426
2019-10-01,partial,BRA,CHL,0.7799437690373955
2019-10-01,partial,BRA,COL,0.7817602666417767
2019-10-01,partial,BRA,DOM,0.7962012632326629
2019-10-01,partial,BRA,MEX,0.6786333487787433
2019-10-01,partial,BRA,PAN,0.7803853694433198
2019-10-01,partial,BRA,PER,0.7839734302568322
2019-10-01,partial,BRA,SLV,0.6256004812160969
2019-10-01,partial,BRA,URY,0.7749359872410019
2019-10-01,partial,CHL,COL,0.97396348081682
2019-10-01,partial,CHL,DOM,0.9594875292110012
2019-10-01,partial,CHL,MEX,0.9419124718355867
2019-10-01,partial,CHL,PAN,0.9845892907791194
2019-10-01,partial,CHL,PER,0.9880005859160494
2019-10-01,partial,CHL,SLV,0.7342942791083336
2019-10-01,partial,CHL,URY,0.9792312288010744
2019-10-01,partial,COL,DOM,0.9645410591720479
2019-10-01,partial,COL,MEX,0.9494098760063369
2019-10-01,partial,COL,PAN,0.978880317821104
2019-10-01,partial,COL,PER,0.9815852529385076
2019-10-01,partial,COL,SLV,0.7693650065762911
2019-10-01,partial,COL,URY,0.9686107310603724
2019-10-01,partial,DOM,MEX,0.9423002557401673
2019-10-01,partial,DOM,PAN,0.9610858209999444
2019-10-01,partial,DOM,PER,0.9626116023720467
2019-10-01,partial,DOM,SLV,0.7734835046727175
2019-10-01,partial,DOM,URY,0.9704642191891686
2019-10-01,partial,MEX,PAN,0.9533163369947516
2019-10-01,partial,MEX,PER,0.9417224373181564
2019-10-01,partial,MEX,SLV,0.7429382289672637
2019-10-01,partial,MEX,URY,0.9412764020388027
2019-10-01,partial,PAN,PER,0.9948881800046899
2019-10-01,partial,PAN,SLV,0.7542319062354307
2019-10-01,partial,PAN,URY,0.9864743895712984
2019-10-01,partial,PER,SLV,0.7462433907996213
2019-10-01,partial,PER,URY,0.9866840779751893
2019-10-01,partial,SLV,URY,0.7383297669519567
2019-10-01,mst,ARG,SLV,0.5559568352269372
2019-10-01,mst,BRA,DOM,0.7013159309778699
2019-10-01,mst,CHL,DOM,0.9099703531169125
2019-10-01,mst,COL,PER,0.9059623537245792
2019-10-01,mst,DOM,URY,0.9038593454549015
2019-10-01,mst,DOM,SLV,0.8258554733308705
2019-10-01,mst,ECU,URY,0.7928319394304915
2019-10-01,mst,MEX,PAN,0.7943746806329376
2019-10-01,mst,PAN,PER,0.9532472202071313
2019-10-01,mst,PER,URY,0.9099670977203582
2020-01-01,corr,ARG,BRA,0.42420208009742993
2020-01-01,corr,ARG,DOM,0.4575580805258871
2020-01-01,corr,ARG,SLV,0.5950552031524334
2020-01-01,corr,BRA,CHL,0.6425035587680406
2020-01-01,corr,BRA,COL,0.5920852341863764
2020-01-01,corr,BRA,DOM,0.6946839506801631
2020-01-01,corr,BRA,ECU,0.4881670890569194
2020-01-01,corr,BRA,PAN,0.5629883761086482
2020-01-01,corr,BRA,PER,0.6074694316100493
2020-01-01,corr,BRA,SLV,0.6688961508589243
2020-01-01,corr,BRA,URY,0.6103245875272048
2020-01-01,corr,CHL,COL,0.9151159616858747
2020-01-01,corr,CHL,DOM,0.9054206395890487
2020-01-01,corr,CHL,ECU,0.6267490979403104
2020-01-01,corr,CHL,MEX,0.8548226917806174
2020-01-01,corr,CHL,PAN,0.8942699352213951
2020-01-01,corr,CHL,PER,0.9149748497849539
2020-01-01,corr,CHL,SLV,0.8086223525442773
2020-01-01,corr,CHL,URY,0.8802154877583047
2020-01-01,corr,COL,DOM,0.8477585568692289
2020-01-01,corr,COL,ECU,0.5466056908532579
2020-01-01,corr,COL,MEX,0.8101428029385048
2020-01-01,corr,COL,PAN,0.8809312449955069
2020-01-01,corr,COL,PER,0.9116821347065668
2020-01-01,corr,COL,SLV,0.7580090143196848
2020-01-01,corr,COL,URY,0.8373454460620474
2020-01-01,corr,DOM,ECU,0.6304918844569394
2020-01-01,corr,DOM,MEX,0.8024970918546362
2020-01-01,corr,DOM,PAN,0.8122740569190342
2020-01-01,corr,DOM,PER,0.8498721368861111
2020-01-01,corr,DOM,SLV,0.8534921804166055
2020-01-01,corr,DOM,URY,0.8883464426873536
2020-01-01,corr,ECU,MEX,0.5030511294753642
2020-01-01,corr,ECU,PAN,0.5089619809252465
2020-01-01,corr,ECU,PER,0.511327545838904
2020-01-01,corr,ECU,SLV,0.5494209865503004
2020-01-01,corr,ECU,URY,0.5606902607212093
2020-01-01,corr,MEX,PAN,0.811544835917412
2020-01-01,corr,MEX,PER,0.7737308942986147
2020-01-01,corr,MEX,SLV,0.7329472796675816
2020-01-01,corr,MEX,URY,0.7908802739269171
2020-01-01,corr,PAN,PER,0.9611129819680241
2020-01-01,corr,PAN,SLV,0.7473925766927831
2020-01-01,corr,PAN,URY,0.9072658611214603
2020-01-01,corr,PER,SLV,0.7842072401132092
2020-01-01,corr,PER,URY,0.9231119315940607
2020-01-01,corr,SLV,URY,0.7624665791353578
2020-01-01,partial,ARG,BRA,0.8223895933991234
2020-01-01,partial,ARG,CHL,0.9420700810024294
2020-01-01,partial,ARG,COL,0.953209069029961
2020-01-01,partial,ARG,DOM,0.950420649675073
2020-01-01,partial,ARG,MEX,0.9286600387353666
2020-01-01,partial,ARG,PAN,0.9494696825533313
2020-01-01,partial,ARG,PER,0.9430116814509708
2020-01-01,partial,ARG,SLV,0.8035986788825857
2020-01-01,partial,ARG,URY,0.946851020087922
2020-01-01,partial,BRA,CHL,0.8200223389675565
2020-01-01,partial,BRA,COL,0.8165594033015957
2020-01-01,partial,BRA,DOM,0.8226260608769859
2020-01-01,partial,BRA,MEX,0.7313881999434227
2020-01-01,partial,BRA,PAN,0.8186017652634382
2020-01-01,partial,BRA,PER,0.8213012943652006
2020-01-01,partial,BRA,SLV,0.7004461924652984
2020-01-01,partial,BRA,URY,0.8177576007138184
2020-01-01,partial,CHL,COL,0.979628807845213
2020-01-01,partial,CHL,DOM,0.9546626060353142
2020-01-01,partial,CHL,MEX,0.9602493818949427
2020-01-01,partial,CHL,PAN,0.9894017803600472
2020-01-01,partial,CHL,PER,0.99111847912754
2020-01-01,partial,CHL,SLV,0.7790063195785956
2020-01-01,partial,CHL,URY,0.9830077769918656
2020-01-01,partial,COL,DOM,0.9615563706692272
2020-01-01,partial,COL,MEX,0.9594262229847036
2020-01-01,partial,COL,PAN,0.9813851303626302
2020-01-01,partial,COL,PER,0.9839727877841381
2020-01-01,partial,COL,SLV,0.8121369120058977
2020-01-01,partial,COL,URY,0.9729013261098087
2020-01-01,partial,DOM,MEX,0.9459168163358758
2020-01-01,partial,DOM,PAN,0.9563558903012293
2020-01-01,partial,DOM,PER,0.956482177023529
2020-01-01,partial,DOM,SLV,0.8273674881852349
2020-01-01,partial,DOM,URY,0.9654810898328137
2020-01-01,partial,MEX,PAN,0.9622310041929353
2020-01-01,partial,MEX,PER,0.9537931915528158
2020-01-01,partial,MEX,SLV,0.8062714644161671
2020-01-01,partial,MEX,URY,0.9558780281315812
2020-01-01,partial,PAN,PER,0.9962807785168218
2020-01-01,partial,PAN,SLV,0.8065508441359461
2020-01-01,partial,PAN,URY,0.9895054655557081
2020-01-01,partial,PER,SLV,0.8007679112332008
2020-01-01,partial,PER,URY,0.9899842117454621
2020-01-01,partial,SLV,URY,0.7915823523215496
2020-01-01,mst,ARG,SLV,0.5950552031524334
2020-01-01,mst,BRA,DOM,0.6946839506801631
2020-01-01,mst,CHL,COL,0.9151159616858747
2020-01-01,mst,CHL,PER,0.9149748497849539
2020-01-01,mst,CHL,DOM,0.9054206395890487
2020-01-01,mst,CHL,MEX,0.8548226917806174
2020-01-01,mst,DOM,SLV,0.8534921804166055
2020-01-01,mst,DOM,ECU,0.6304918844569394
2020-01-01,mst,PAN,PER,0.9611129819680241
2020-01-01,mst,PER,URY,0.9231119315940607
2020-04-01,corr,ARG,BRA,0.6559994616921182
2020-04-01,corr,ARG,CHL,0.646108186356689
2020-04-01,corr,ARG,COL,0.6198878589376765
2020-04-01,corr,ARG,DOM,0.7082645506484522
2020-04-01,corr,ARG,ECU,0.6463062683823608
2020-04-01,corr,ARG,MEX,0.6359094017617961
2020-04-01,corr,ARG,PAN,0.5898093822803034
2020-04-01,corr,ARG,PER,0.6268122157251332
2020-04-01,corr,ARG,SLV,0.7488893822833788
2020-04-01,corr,ARG,URY,0.6202453618334914
2020-04-01,corr,BRA,CHL,0.8063776950719699
2020-04-01,corr,BRA,COL,0.7989956685061215
2020-04-01,corr,BRA,DOM,0.827769925730793
2020-04-01,corr,BRA,ECU,0.727565331421214
2020-04-01,corr,BRA,MEX,0.722457081443789
2020-04-01,corr,BRA,PAN,0.78612130879825
2020-04-01,corr,BRA,PER,0.8050960880694644
2020-04-01,corr,BRA,SLV,0.8202505434754774
2020-04-01,corr,BRA,URY,0.8019603097295793
2020-04-01,corr,CHL,COL,0.9820468211174482
2020-04-01,corr,CHL,DOM,0.9762180797249801
2020-04-01,corr,CHL,ECU,0.9396781247850878
2020-04-01,corr,CHL,MEX,0.9737395044555351
2020-04-01,corr,CHL,PAN,0.9769347749135412
2020-04-01,corr,CHL,PER,0.9787435922137799
2020-04-01,corr,CHL,SLV,0.9587450938384482
2020-04-01,corr,CHL,URY,0.9501881731044027
2020-04-01,corr,COL,DOM,0.9666263074607506
2020-04-01,corr,COL,ECU,0.9204720271072709
2020-04-01,corr,COL,MEX,0.9616865723211327
2020-04-01,corr,COL,PAN,0.9781629615251558
2020-04-01,corr,COL,PER,0.9813345586627737
2020-04-01,corr,COL,SLV,0.9471695743934364
2020-04-01,corr,COL,URY,0.9492337248596427
2020-04-01,corr,DOM,ECU,0.9124536787474519
2020-04-01,corr,DOM,MEX,0.945568012128626
2020-04-01,corr,DOM,PAN,0.9542588157144358
2020-04-01,corr,DOM,PER,0.9633667157063786
2020-04-01,corr,DOM,SLV,0.9547619518077421
2020-04-01,corr,DOM,URY,0.9491929814144182
2020-04-01,corr,ECU,MEX,0.9546248295364368
2020-04-01,corr,ECU,PAN,0.9038777792356224
2020-04-01,corr,ECU,PER,0.8946911222652149
2020-04-01,corr,ECU,SLV,0.919248404032011
2020-04-01,corr,ECU,URY,0.8458536460823638
2020-04-01,corr,MEX,PAN,0.9535384321985786
2020-04-01,corr,MEX,PER,0.9429818546177404
2020-04-01,corr,MEX,SLV,0.9481119491098436
2020-04-01,corr,MEX,URY,0.9132673369738078
2020-04-01,corr,PAN,PER,0.989403285769649
2020-04-01,corr,PAN,SLV,0.9405201855323483
2020-04-01,corr,PAN,URY,0.9613327662312438
2020-04-01,corr,PER,SLV,0.9479333666393197
2020-04-01,corr,PER,URY,0.9724413497802604
2020-04-01,corr,SLV,URY,0.9212445319461295
2020-04-01,partial,ARG,BRA,0.7290804813135147
2020-04-01,partial,ARG,CHL,0.7906706572539333
2020-04-01,partial,ARG,COL,0.8143298261449587
2020-04-01,partial,ARG,DOM,0.799078251008253
2020-04-01,partial,ARG,ECU,0.44654020139952477
2020-04-01,partial,ARG,MEX,0.8711336024442342
2020-04-01,partial,ARG,PAN,0.7977013397186448
2020-04-01,partial,ARG,PER,0.7853090588239999
2020-04-01,partial,ARG,SLV,0.7938289224591162
2020-04-01,partial,ARG,URY,0.7773764883593326
2020-04-01,partial,BRA,CHL,0.965188486922562
2020-04-01,partial,BRA,COL,0.9612555520024645
2020-04-01,partial,BRA,DOM,0.961322770293259
2020-04-01,partial,BRA,ECU,0.9038370686232181
2020-04-01,partial,BRA,MEX,0.9059377060838573
2020-04-01,partial,BRA,PAN,0.9637658898072221
2020-04-01,partial,BRA,PER,0.9661330741643116
2020-04-01,partial,BRA,SLV,0.9071134811647497
2020-04-01,partial,BRA,URY,0.966865278855423
2020-04-01,partial,CHL,COL,0.9955281480724293
2020-04-01,partial,CHL,DOM,0.9890439311017655
2020-04-01,partial,CHL,ECU,0.8974857024497197
2020-04-01,partial,CHL,MEX,0.9706615894865602
2020-04-01,partial,CHL,PAN,0.9981514522133879
2020-04-01,partial,CHL,PER,0.998558067003398
2020-04-01,partial,CHL,SLV,0.9277208494906228
2020-04-01,partial,CHL,URY,0.9966822548493637
2020-04-01,partial,COL,DOM,0.9907888789301473
2020-04-01,partial,COL,ECU,0.8795374436520345
2020-04-01,partial,COL,MEX,0.9762842222947804
2020-04-01,partial,COL,PAN,0.9966296829738666
2020-04-01,partial,COL,PER,0.9963241179922562
2020-04-01,partial,COL,SLV,0.9369073057942248
2020-04-01,partial,COL,URY,0.9939836659242896
2020-04-01,partial,DOM,ECU,0.8842529677570901
2020-04-01,partial,DOM,MEX,0.9655366096208011
2020-04-01,partial,DOM,PAN,0.9892110673925263
2020-04-01,partial,DOM,PER,0.9894004951334271
2020-04-01,partial,DOM,SLV,0.9334023387962128
2020-04-01,partial,DOM,URY,0.9900059004122914
2020-04-01,partial,ECU,MEX,0.8006951579669844
2020-04-01,partial,ECU,PAN,0.8932277562739668
2020-04-01,partial,ECU,PER,0.9023939080885175
2020-04-01,partial,ECU,SLV,0.8161965872773201
2020-04-01,partial,ECU,URY,0.9071156273384081
2020-04-01,partial,MEX,PAN,0.9723950764703433
2020-04-01,partial,MEX,PER,0.9674555062214434
2020-04-01,partial,MEX,SLV,0.9306320576440567
2020-04-01,partial,MEX,URY,0.9653470915249581
2020-04-01,partial,PAN,PER,0.9991119133349929
2020-04-01,partial,PAN,SLV,0.9341365700679953
2020-04-01,partial,PAN,URY,0.9971726257928066
2020-04-01,partial,PER,SLV,0.9322575090776022
2020-04-01,partial,PER,URY,0.998121721468355
2020-04-01,partial,SLV,URY,0.9315332185803902
2020-04-01,mst,ARG,SLV,0.7488893822833788
2020-04-01,mst,BRA,DOM,0.827769925730793
2020-04-01,mst,CHL,COL,0.9820468211174482
2020-04-01,mst,CHL,DOM,0.9762180797249801
2020-04-01,mst,CHL,MEX,0.9737395044555351
2020-04-01,mst,CHL,SLV,0.9587450938384482
2020-04-01,mst,COL,PER,0.9813345586627737
2020-04-01,mst,ECU,MEX,0.9546248295364368
2020-04-01,mst,PAN,PER,0.989403285769649
2020-04-01,mst,PER,URY,0.9724413497802604
2020-07-01,corr,ARG,BRA,0.6589403846060587
2020-07-01,corr,ARG,CHL,0.7142525046310791
2020-07-01,corr,ARG,COL,0.6677379968860423
2020-07-01,corr,ARG,DOM,0.6915534383983066
2020-07-01,corr,ARG,ECU,0.6645142441212227
2020-07-01,corr,ARG,MEX,0.6902640979771004
2020-07-01,corr,ARG,PAN,0.6432506779445123
2020-07-01,corr,ARG,PER,0.6935463426670962
2020-07-01,corr,ARG,SLV,0.6338710413235695
2020-07-01,corr,ARG,URY,0.6794590258912094
2020-07-01,corr,BRA,CHL,0.778587823826762
2020-07-01,corr,BRA,COL,0.7817080131482057
2020-07-01,corr,BRA,DOM,0.8313252868422695
2020-07-01,corr,BRA,ECU,0.7711243393497004
2020-07-01,corr,BRA,MEX,0.738591895767676
2020-07-01,corr,BRA,PAN,0.7907320091028136
2020-07-01,corr,BRA,PER,0.7810906373714297
2020-07-01,corr,BRA,SLV,0.8107550498682923
2020-07-01,corr,BRA,URY,0.8009193276364287
2020-07-01,corr,CHL,COL,0.9560362243592846
2020-07-01,corr,CHL,DOM,0.9119302910202248
2020-07-01,corr,CHL,ECU,0.9188471813623073
2020-07-01,corr,CHL,MEX,0.9711552689825125
2020-07-01,corr,CHL,PAN,0.9684452173658759
2020-07-01,corr,CHL,PER,0.9784482357926563
2020-07-01,corr,CHL,SLV,0.8025878863383168
2020-07-01,corr,CHL,URY,0.9537506382419748
2020-07-01,corr,COL,DOM,0.9431880910007647
2020-07-01,corr,COL,ECU,0.9192733562774209
2020-07-01,corr,COL,MEX,0.9598316095827717
2020-07-01,corr,COL,PAN,0.9444418386458528
2020-07-01,corr,COL,PER,0.9763953273781962
2020-07-01,corr,COL,SLV,0.7977250396891175
2020-07-01,corr,COL,URY,0.9441958878030887
2020-07-01,corr,DOM,ECU,0.9343487347670723
2020-07-01,corr,DOM,MEX,0.9216684295784342
2020-07-01,corr,DOM,PAN,0.9247158724061504
2020-07-01,corr,DOM,PER,0.9255624958536294
2020-07-01,corr,DOM,SLV,0.9056823186125419
2020-07-01,corr,DOM,URY,0.9371499624110409
2020-07-01,corr,ECU,MEX,0.9465528718224745
2020-07-01,corr,ECU,PAN,0.9121707152222878
2020-07-01,corr,ECU,PER,0.8984049757077534
2020-07-01,corr,ECU,SLV,0.8830829568064823
2020-07-01,corr,ECU,URY,0.8799114936687804
2020-07-01,corr,MEX,PAN,0.9520440181794709
2020-07-01,corr,MEX,PER,0.9544737723893127
2020-07-01,corr,MEX,SLV,0.8318034397782295
2020-07-01,corr,MEX,URY,0.9267516285864381
2020-07-01,corr,PAN,PER,0.9747086600875721
2020-07-01,corr,PAN,SLV,0.8618520477347481
2020-07-01,corr,PAN,URY,0.9710571293548791
2020-07-01,corr,PER,SLV,0.7988586210270432
2020-07-01,corr,PER,URY,0.9771193425528742
2020-07-01,corr,SLV,URY,0.8504099348443142
2020-07-01,partial,ARG,BRA,0.7515832135800095
2020-07-01,partial,ARG,CHL,0.7769661776938167
2020-07-01,partial,ARG,COL,0.8044440560575199
2020-07-01,partial,ARG,DOM,0.8216565605522793
2020-07-01,partial,ARG,ECU,0.470420805887635
2020-07-01,partial,ARG,MEX,0.8378508262916906
2020-07-01,partial,ARG,PAN,0.792508266435208
2020-07-01,partial,ARG,PER,0.7777192720725984
2020-07-01,partial,ARG,SLV,0.7938702134877901
2020-07-01,partial,ARG,URY,0.7781178222680764
2020-07-01,partial,BRA,CHL,0.9707777984520579
2020-07-01,partial,BRA,COL,0.9642134031289156
2020-07-01,partial,BRA,DOM,0.9648710773332655
2020-07-01,partial,BRA,ECU,0.9100227342619462
2020-07-01,partial,BRA,MEX,0.9222503568790332
2020-07-01,partial,BRA,PAN,0.9727547113886988
2020-07-01,partial,BRA,PER,0.9716720865717124
2020-07-01,partial,BRA,SLV,0.8483833131625812
2020-07-01,partial,BRA,URY,0.9741022733379036
2020-07-01,partial,CHL,COL,0.9917229706383293
2020-07-01,partial,CHL,DOM,0.9753069923690253
2020-07-01,partial,CHL,ECU,0.915031606840516
2020-07-01,partial,CHL,MEX,0.9746371824416619
2020-07-01,partial,CHL,PAN,0.9976038724538548
2020-07-01,partial,CHL,PER,0.9983992158672117
2020-07-01,partial,CHL,SLV,0.8172533535930797
2020-07-01,partial,CHL,URY,0.9966001789927359
2020-07-01,partial,COL,DOM,0.9823527461970643
2020-07-01,partial,COL,ECU,0.8912869537018274
2020-07-01,partial,COL,MEX,0.9787192671377744
2020-07-01,partial,COL,PAN,0.9913361045386726
2020-07-01,partial,COL,PER,0.9947886020475615
2020-07-01,partial,COL,SLV,0.8096176785974949
2020-07-01,partial,COL,URY,0.9914564230349319
2020-07-01,partial,DOM,ECU,0.8728213255105551
2020-07-01,partial,DOM,MEX,0.9542924618910641
2020-07-01,partial,DOM,PAN,0.9802468483974985
2020-07-01,partial,DOM,PER,0.9794914329579715
2020-07-01,partial,DOM,SLV,0.8685319239113712
2020-07-01,partial,DOM,URY,0.9828165230814886
2020-07-01,partial,ECU,MEX,0.837484768976681
2020-07-01,partial,ECU,PAN,0.9079319985874753
2020-07-01,partial,ECU,PER,0.9163416048632225
2020-07-01,partial,ECU,SLV,0.7048569798321324
2020-07-01,partial,ECU,URY,0.9178721299372987
2020-07-01,partial,MEX,PAN,0.9737433499585507
2020-07-01,partial,MEX,PER,0.9727843454707474
2020-07-01,partial,MEX,SLV,0.7976284493561515
2020-07-01,partial,MEX,URY,0.9682709738802268
2020-07-01,partial,PAN,PER,0.998095884880981
2020-07-01,partial,PAN,SLV,0.842514474707273
2020-07-01,partial,PAN,URY,0.9978499035023098
2020-07-01,partial,PER,SLV,0.8202157638712377
2020-07-01,partial,PER,URY,0.9983387574986197
2020-07-01,partial,SLV,URY,0.8394635416940132
2020-07-01,mst,ARG,CHL,0.7142525046310791
2020-07-01,mst,BRA,DOM,0.8313252868422695
2020-07-01,mst,CHL,PER,0.9784482357926563
2020-07-01,mst,CHL,MEX,0.9711552689825125
2020-07-01,mst,COL,PER,0.9763953273781962
2020-07-01,mst,COL,DOM,0.9431880910007647
2020-07-01,mst,DOM,SLV,0.9056823186125419
2020-07-01,mst,ECU,MEX,0.9465528718224745
2020-07-01,mst,PAN,PER,0.9747086600875721
2020-07-01,mst,PER,URY,0.9771193425528742
2020-10-01,corr,ARG,BRA,0.6468295095220974
2020-10-01,corr,ARG,CHL,0.6665382627843142
2020-10-01,corr,ARG,COL,0.6210149367227357
2020-10-01,corr,ARG,DOM,0.6608756874332489
2020-10-01,corr,ARG,ECU,0.7092249308641314
2020-10-01,corr,ARG,MEX,0.6228000215792445
2020-10-01,corr,ARG,PAN,0.5870511864525824
2020-10-01,corr,ARG,PER,0.6155100097420206
2020-10-01,corr,ARG,SLV,0.5212266186632188
