date,type,country,kappa_country,strength,degree
2016-01-01,corr,MEX,0.9709267856056559,8.21503525871353,10
2016-04-01,corr,MEX,0.990750772673145,7.881348170877486,9
2016-07-01,corr,MEX,0.9896133213749125,7.863709101753003,9
2016-10-01,corr,MEX,0.973362800642989,7.310375661985327,9
2017-01-01,corr,MEX,0.9486368974423917,7.644532408627107,10
2017-04-01,corr,MEX,0.9826531428718841,6.937905176159907,9
2017-07-01,corr,MEX,0.9828349256615228,6.940959586900462,9
2017-10-01,corr,MEX,0.9631593777174611,6.549929817219943,9
2018-01-01,corr,MEX,0.955872765947722,6.059188522612828,9
2018-04-01,corr,MEX,0.886173862559196,4.695709176681438,8
2018-07-01,corr,MEX,0.9259642970883504,4.777601958083538,8
2018-10-01,corr,MEX,0.9436412106780931,5.637032165777486,9
2019-01-01,corr,MEX,0.8826634854177975,4.997322095060978,7
2019-04-01,corr,MEX,0.9598244983334029,6.3397024305854215,9
2019-07-01,corr,MEX,0.9268393450292336,6.0248444031712465,8
2019-10-01,corr,MEX,0.9339024002738675,5.8544472456719765,8
2020-01-01,corr,MEX,0.9321148236353298,6.079616999859648,8
2020-04-01,corr,MEX,0.9927616053890105,8.951884974547287,10
2020-07-01,corr,MEX,0.9919821432645118,8.89313703264442,10
2020-10-01,corr,MEX,0.9906424224854675,8.753428491644435,10
2021-01-01,corr,MEX,0.9903247372617152,8.711752445339913,10
2021-04-01,corr,MEX,0.9895077043473531,8.636873204974657,10
2021-07-01,corr,MEX,0.9887830619166561,8.64893033544768,10
2021-10-01,corr,MEX,0.9899238029630283,8.760481138867457,10
2022-01-01,corr,MEX,0.9888121643453843,8.644510358543421,10
2022-04-01,corr,MEX,0.8898233217931263,5.94701554114509,8
2022-07-01,corr,MEX,0.9508777842145406,6.30284443982442,8
2022-10-01,corr,MEX,0.9468277579374933,6.999512910304454,9
2023-01-01,corr,MEX,0.9397564174911908,7.646726325745741,10
2023-04-01,corr,MEX,0.9061451027302729,7.471335024375014,10
2023-07-01,corr,MEX,0.9061634661324423,7.45901837229373,10
2023-10-01,corr,MEX,0.8989222247836823,7.4474793242318995,10
2024-01-01,corr,MEX,0.8999757353971812,7.3086782164342505,10
2024-04-01,corr,MEX,0.9147727378404745,7.25945951504563,10
2024-07-01,corr,MEX,0.90647444365777,5.7097495110358585,9
2024-10-01,corr,MEX,0.9180248406759374,5.149732840284889,9
2025-01-01,corr,MEX,0.8609094386637154,3.7485254553366705,7
2025-04-01,corr,MEX,0.9301574657960799,3.7547782194528225,6
2025-07-01,corr,MEX,0.8570465739813614,3.873609900105853,7
2025-10-01,corr,MEX,0.9015769338600705,3.585500518477641,6
2026-01-01,corr,MEX,0.9527815365506164,4.348328281383649,7
2026-04-01,corr,MEX,0.9190270957959223,4.481803663560122,7
2009-10-01,corr,PAN,0.9871829924851108,8.300397164414775,10
2010-01-01,corr,PAN,0.9872174195044471,8.29189966235699,10
2010-04-01,corr,PAN,0.9871486017063337,8.280808570456736,10
2010-07-01,corr,PAN,0.9872927656486677,8.266901691615443,10
2010-10-01,corr,PAN,0.9872765000092263,8.205446577245342,10
2011-01-01,corr,PAN,0.9773949826931225,6.474643660681528,8
2011-04-01,corr,PAN,0.9593056503005059,6.568777993721516,8
2011-07-01,corr,PAN,0.962255267441026,6.828263240763384,9
2011-10-01,corr,PAN,0.9821461787343517,7.4293641130963755,9
2012-01-01,corr,PAN,0.989569867991591,7.473662359741869,9
2012-04-01,corr,PAN,0.9879733718660157,7.457173606489135,9
2012-07-01,corr,PAN,0.9900471479384881,7.837262823271879,9
2012-10-01,corr,PAN,0.9747988738110089,8.29910487833058,10
2013-01-01,corr,PAN,0.9532481436542893,8.091492905111984,10
2013-04-01,corr,PAN,0.9836362202681508,7.718594497477453,9
2013-07-01,corr,PAN,0.9224523383579888,8.099490689967785,10
2013-10-01,corr,PAN,0.9170537472238104,7.658097596965138,10
2014-01-01,corr,PAN,0.9579176355496054,7.66765174686148,10
2014-04-01,corr,PAN,0.9664589756476605,8.084490456874327,10
2014-07-01,corr,PAN,0.9320170876064064,7.4686967090276575,10
2014-10-01,corr,PAN,0.9274582943158772,6.681756656484463,8
2015-01-01,corr,PAN,0.9327137666124313,6.907239000053022,9
2015-04-01,corr,PAN,0.936672279012619,6.941294377354886,9
2015-07-01,corr,PAN,0.933268084145912,6.949601821887138,9
2015-10-01,corr,PAN,0.9587930334526907,7.367555157955556,9
2016-01-01,corr,PAN,0.9680951334208764,7.941016811788601,10
2016-04-01,corr,PAN,0.9886801009141707,7.602176747962128,9
2016-07-01,corr,PAN,0.9868903769857297,7.543960794880038,9
2016-10-01,corr,PAN,0.9452137529317334,7.80825976217901,10
2017-01-01,corr,PAN,0.9524884381584551,7.87639522148138,10
2017-04-01,corr,PAN,0.9879073891756861,7.248846579528053,9
2017-07-01,corr,PAN,0.9876658170938764,7.206535291118088,9
2017-10-01,corr,PAN,0.9666563664482949,6.807378834472972,9
2018-01-01,corr,PAN,0.9635379131816997,6.631849543640952,9
2018-04-01,corr,PAN,0.8965680861889704,5.418910251729773,8
2018-07-01,corr,PAN,0.9316219714682449,6.14694539258649,9
2018-10-01,corr,PAN,0.9495659125540673,6.864258078303055,10
2019-01-01,corr,PAN,0.9457247312770555,7.2844502878968695,10
2019-04-01,corr,PAN,0.9839329018543749,7.680057455236474,10
2019-07-01,corr,PAN,0.9809205732915143,7.862293083117328,10
2019-10-01,corr,PAN,0.9662177667120166,7.143513717187804,9
2020-01-01,corr,PAN,0.9648405830335608,7.086741849869511,9
2020-04-01,corr,PAN,0.9930211177418877,9.033959692199128,10
2020-07-01,corr,PAN,0.9923368210001359,8.943418186044163,10
2020-10-01,corr,PAN,0.9912017943159034,8.800587694499614,10
2021-01-01,corr,PAN,0.9910459557750579,8.799139879799025,10
2021-04-01,corr,PAN,0.9900222189525311,8.695840168365429,10
2021-07-01,corr,PAN,0.9890079560438823,8.658445963957087,10
2021-10-01,corr,PAN,0.9905303289580699,8.85747028072794,10
2022-01-01,corr,PAN,0.9890808595842066,8.706235310896945,10
2022-04-01,corr,PAN,0.9414684498795792,5.874836465302514,7
2022-07-01,corr,PAN,0.9365763166926859,6.012816289827632,7
2022-10-01,corr,PAN,0.9599979718396069,6.164600041195229,8
2023-01-01,corr,PAN,0.9359158335247909,6.332112286192375,8
2023-04-01,corr,PAN,0.9509833165986004,6.2206681366268,8
2023-07-01,corr,PAN,0.9421020599111098,6.109623389758834,8
2023-10-01,corr,PAN,0.9457485296990862,6.1739352138082975,8
2024-01-01,corr,PAN,0.9452121666126526,5.344790304666728,8
2024-04-01,corr,PAN,0.9614863732059812,5.404685551260685,9
2024-07-01,corr,PAN,0.9211181205883535,3.533886365762623,6
2024-10-01,corr,PAN,0.931640128280181,3.3940651374042683,6
2025-01-01,corr,PAN,0.8815770228299438,1.3484610614823016,3
2025-04-01,corr,PAN,0.8330760651992097,0.8121814569769585,2
2025-07-01,corr,PAN,0.7977948131019721,1.2505575739265535,3
2025-10-01,corr,PAN,0.8822654929283233,2.1830197746868847,5
2026-01-01,corr,PAN,0.9347993185678827,3.591680547149681,6
2026-04-01,corr,PAN,0.9015977511048973,3.225018691427521,6
2009-10-01,corr,PER,0.9865585336360821,8.141728193335107,10
2010-01-01,corr,PER,0.9866809994805402,8.141507747476904,10
2010-04-01,corr,PER,0.986576913696344,8.095246966425368,10
2010-07-01,corr,PER,0.9868925694023648,8.121100175849328,10
2010-10-01,corr,PER,0.9871704753386826,8.083085570614768,10
2011-01-01,corr,PER,0.976683177137567,6.135317656390046,8
2011-04-01,corr,PER,0.959442514425717,6.366093707112339,8
2011-07-01,corr,PER,0.9568401282735312,6.506268087188385,9
2011-10-01,corr,PER,0.9765176312215433,7.047184355750485,9
2012-01-01,corr,PER,0.9849728566282185,7.195675951590123,9
2012-04-01,corr,PER,0.9833124120429156,7.255338458987284,9
2012-07-01,corr,PER,0.9844191373630724,7.44984268746817,9
2012-10-01,corr,PER,0.9441679568245797,7.375713468081076,9
2013-01-01,corr,PER,0.9542380818562736,7.204643216760719,9
2013-04-01,corr,PER,0.9778524865000501,7.230695088381017,9
2013-07-01,corr,PER,0.9774758893041633,7.668800120731617,9
2013-10-01,corr,PER,0.9528369728078974,7.27819322129159,9
2014-01-01,corr,PER,0.9579568141095969,7.488103006730075,10
2014-04-01,corr,PER,0.9663683457965864,7.982396518996404,10
2014-07-01,corr,PER,0.9307478602813404,7.440574904442018,10
2014-10-01,corr,PER,0.930718413501658,7.112636120710805,9
2015-01-01,corr,PER,0.9341149942809377,7.121004774279418,9
2015-04-01,corr,PER,0.952125771713549,7.809410666469912,10
2015-07-01,corr,PER,0.9478704997935555,7.8038336214370485,10
2015-10-01,corr,PER,0.9392738230041034,8.012514071407772,10
2016-01-01,corr,PER,0.9711357539210645,8.26781193083626,10
2016-04-01,corr,PER,0.990122866974215,7.796983457777091,9
2016-07-01,corr,PER,0.9891524823882892,7.794335741467423,9
2016-10-01,corr,PER,0.9449373218256971,7.9312088076455955,10
2017-01-01,corr,PER,0.9523645463654009,7.907659636639981,10
2017-04-01,corr,PER,0.9881951713991867,7.42328395851494,9
2017-07-01,corr,PER,0.9879679148550594,7.4092052799232535,9
2017-10-01,corr,PER,0.9669692463887026,6.860253350226449,9
2018-01-01,corr,PER,0.9629009150583108,6.5527702164727675,9
2018-04-01,corr,PER,0.9229345266868952,4.924943147819753,7
2018-07-01,corr,PER,0.9311105076234476,5.795169136806615,9
2018-10-01,corr,PER,0.9492365474747023,6.644263374443352,10
2019-01-01,corr,PER,0.9453862102401616,6.9019844009455795,10
2019-04-01,corr,PER,0.9833419333482205,7.436123064823869,10
2019-07-01,corr,PER,0.9802971946132268,7.665748758973631,10
2019-10-01,corr,PER,0.9666738961378827,7.260042643942752,9
2020-01-01,corr,PER,0.9654842177675399,7.237489146800494,9
2020-04-01,corr,PER,0.9932745341964923,9.102804149449714,10
2020-07-01,corr,PER,0.9924950552161595,8.958608410827564,10
2020-10-01,corr,PER,0.9912914055647155,8.748265435697824,10
2021-01-01,corr,PER,0.990749440870364,8.522118127296567,10
